16640, 8.0, 4.0, 0.0, 140000.0, 15.0
14745, 10.0, 5.0, 1.0, 30000.0, 42.0
17003, 3.0, 1.0, 0.0, 180000.0, 40.0
10249, 5.0, 3.0, 1.0, 400000.0, 40.0
8054, 9.0, 5.0, 1.0, 330000.0, 60.0
12358, 9.0, 3.0, 0.0, 150000.0, 8.0
7504, 12.0, 2.0, 0.0, 160000.0, 33.0
17983, 10.0, 4.0, 1.0, 160000.0, 52.0
18130, 9.0, 4.0, 1.0, 10000.0, 40.0
12532, 12.0, 2.0, 0.0, 220000.0, 38.0
13786, 9.0, 4.0, 1.0, 150000.0, 75.0
6941, 11.0, 1.0, 0.0, 50000.0, 45.0
12158, 12.0, 5.0, 1.0, 220000.0, 16.0
14478, 13.0, 5.0, 1.0, 170000.0, 24.0
2663, 6.0, 5.0, 1.0, 290000.0, 44.0
2033, 6.0, 5.0, 1.0, 150000.0, 58.0
11898, 10.0, 0.0, 0.0, 130000.0, 40.0
9051, 12.0, 1.0, 0.0, 230000.0, 15.0
13433, 12.0, 1.0, 0.0, 20000.0, 40.0
5006, 11.0, 3.0, 1.0, 240000.0, 40.0
13119, 8.0, 4.0, 0.0, 370000.0, 24.0
8918, 9.0, 3.0, 0.0, 650000.0, 30.0
12042, 7.0, 5.0, 1.0, 170000.0, 35.0
14725, 12.0, 5.0, 1.0, 360000.0, 65.0
5472, 4.0, 5.0, 1.0, 190000.0, 72.0
515, 12.0, 5.0, 1.0, 160000.0, 40.0
6779, 7.0, 3.0, 0.0, 140000.0, 40.0
7218, 7.0, 4.0, 0.0, 140000.0, 10.0
8484, 6.0, 5.0, 1.0, 250000.0, 60.0
9293, 13.0, 2.0, 1.0, 240000.0, 50.0
7038, 9.0, 4.0, 0.0, 290000.0, 30.0
1877, 8.0, 2.0, 0.0, 210000.0, 40.0
5525, 4.0, 5.0, 1.0, 130000.0, 40.0
10485, 2.0, 5.0, 1.0, 170000.0, 43.0
13944, 12.0, 3.0, 0.0, 160000.0, 35.0
11776, 8.0, 3.0, 1.0, 130000.0, 53.0
10121, 10.0, 1.0, 0.0, 170000.0, 19.0
275, 3.0, 4.0, 1.0, 190000.0, 45.0
2498, 9.0, 5.0, 1.0, 340000.0, 60.0
16531, 8.0, 3.0, 1.0, 160000.0, 50.0
15432, 5.0, 3.0, 0.0, 140000.0, 25.0
4235, 7.0, 3.0, 0.0, 170000.0, 40.0
8756, 8.0, 4.0, 0.0, 370000.0, 40.0
12061, 13.0, 5.0, 1.0, 540000.0, 15.0
13421, 8.0, 5.0, 1.0, 130000.0, 60.0
15440, 9.0, 4.0, 1.0, 220000.0, 60.0
11606, 10.0, 2.0, 0.0, 490000.0, 40.0
273, 9.0, 5.0, 1.0, 230000.0, 40.0
14315, 7.0, 5.0, 1.0, 60000.0, 44.0
4969, 6.0, 5.0, 1.0, 20000.0, 58.0
7183, 2.0, 3.0, 1.0, 290000.0, 40.0
4701, 2.0, 2.0, 1.0, 210000.0, 55.0
4039, 8.0, 2.0, 0.0, 300000.0, 40.0
10368, 10.0, 4.0, 0.0, 40000.0, 55.0
10490, 9.0, 3.0, 0.0, 90000.0, 22.0
8542, 8.0, 4.0, 1.0, 300000.0, 50.0
10700, 9.0, 2.0, 0.0, 340000.0, 60.0
2104, 12.0, 5.0, 1.0, 200000.0, 38.0
13498, 12.0, 4.0, 0.0, 180000.0, 55.0
9370, 9.0, 3.0, 0.0, 30000.0, 20.0
9814, 4.0, 5.0, 1.0, 560000.0, 20.0
12375, 7.0, 4.0, 0.0, 350000.0, 50.0
7123, 12.0, 4.0, 0.0, 200000.0, 99.0
15296, 2.0, 4.0, 1.0, 220000.0, 60.0
16756, 9.0, 3.0, 0.0, 210000.0, 19.0
1251, 5.0, 4.0, 1.0, 230000.0, 15.0
8643, 10.0, 5.0, 1.0, 100000.0, 50.0
16132, 10.0, 5.0, 1.0, 150000.0, 55.0
8579, 1.0, 2.0, 0.0, 200000.0, 8.0
7453, 9.0, 5.0, 1.0, 250000.0, 35.0
8975, 11.0, 2.0, 0.0, 260000.0, 84.0
1219, 4.0, 5.0, 1.0, 200000.0, 40.0
13549, 2.0, 5.0, 1.0, 30000.0, 45.0
13923, 9.0, 4.0, 0.0, 360000.0, 25.0
6293, 10.0, 1.0, 0.0, 220000.0, 35.0
9510, 6.0, 5.0, 1.0, 240000.0, 99.0
3955, 9.0, 4.0, 1.0, 160000.0, 35.0
2447, 3.0, 5.0, 1.0, 180000.0, 50.0
5777, 2.0, 3.0, 1.0, 180000.0, 40.0
1387, 9.0, 4.0, 1.0, 310000.0, 40.0
7276, 12.0, 3.0, 0.0, 180000.0, 35.0
5880, 1.0, 2.0, 0.0, 220000.0, 30.0
16725, 11.0, 5.0, 1.0, 430000.0, 44.0
16138, 3.0, 5.0, 1.0, 180000.0, 65.0
12332, 12.0, 2.0, 0.0, 240000.0, 36.0
13966, 12.0, 3.0, 1.0, 200000.0, 20.0
7945, 10.0, 3.0, 0.0, 110000.0, 30.0
6245, 8.0, 4.0, 1.0, 180000.0, 14.0
3164, 9.0, 5.0, 1.0, 370000.0, 70.0
16969, 12.0, 3.0, 0.0, 80000.0, 40.0
17928, 11.0, 2.0, 1.0, 320000.0, 55.0
2222, 11.0, 5.0, 1.0, 230000.0, 35.0
11121, 12.0, 3.0, 1.0, 20000.0, 15.0
3450, 11.0, 5.0, 1.0, 130000.0, 45.0
8481, 8.0, 2.0, 0.0, 180000.0, 20.0
2720, 8.0, 3.0, 1.0, 50000.0, 20.0
14431, 9.0, 2.0, 1.0, 60000.0, 50.0
10329, 8.0, 3.0, 0.0, 170000.0, 14.0
7897, 11.0, 4.0, 1.0, 160000.0, 35.0
1191, 9.0, 5.0, 1.0, 250000.0, 40.0
9139, 5.0, 3.0, 0.0, 220000.0, 30.0
14319, 9.0, 0.0, 0.0, 190000.0, 38.0
5403, 4.0, 3.0, 1.0, 30000.0, 60.0
9698, 13.0, 5.0, 1.0, 140000.0, 38.0
3281, 11.0, 5.0, 1.0, 160000.0, 84.0
9225, 7.0, 2.0, 1.0, 480000.0, 40.0
513, 12.0, 4.0, 1.0, 100000.0, 80.0
5397, 12.0, 5.0, 1.0, 390000.0, 33.0
4502, 11.0, 2.0, 0.0, 280000.0, 63.0
9087, 7.0, 2.0, 1.0, 110000.0, 40.0
15254, 10.0, 2.0, 1.0, 20000.0, 43.0
1329, 7.0, 5.0, 1.0, 200000.0, 50.0
5979, 12.0, 5.0, 1.0, 120000.0, 25.0
3859, 8.0, 4.0, 0.0, 270000.0, 40.0
3720, 12.0, 4.0, 0.0, 110000.0, 60.0
1273, 2.0, 5.0, 1.0, 150000.0, 40.0
16049, 12.0, 1.0, 0.0, 340000.0, 31.0
8933, 9.0, 5.0, 1.0, 240000.0, 60.0
6328, 2.0, 2.0, 0.0, 130000.0, 50.0
1519, 7.0, 2.0, 1.0, 190000.0, 48.0
5187, 9.0, 5.0, 1.0, 200000.0, 55.0
7229, 13.0, 5.0, 1.0, 40000.0, 45.0
16993, 3.0, 2.0, 0.0, 130000.0, 40.0
15450, 4.0, 3.0, 1.0, 80000.0, 35.0
11836, 13.0, 5.0, 1.0, 100000.0, 51.0
5015, 8.0, 3.0, 0.0, 120000.0, 15.0
6483, 10.0, 4.0, 0.0, 90000.0, 50.0
11461, 9.0, 2.0, 0.0, 340000.0, 25.0
11838, 7.0, 3.0, 1.0, 100000.0, 14.0
15496, 9.0, 1.0, 0.0, 310000.0, 35.0
8427, 9.0, 4.0, 0.0, 180000.0, 20.0
17062, 13.0, 5.0, 1.0, 130000.0, 32.0
4095, 11.0, 4.0, 0.0, 250000.0, 50.0
10619, 9.0, 2.0, 0.0, 410000.0, 25.0
3817, 13.0, 5.0, 1.0, 280000.0, 45.0
15548, 8.0, 4.0, 1.0, 450000.0, 30.0
3172, 11.0, 1.0, 0.0, 120000.0, 40.0
2709, 1.0, 3.0, 0.0, 190000.0, 40.0
17353, 11.0, 5.0, 1.0, 190000.0, 52.0
12173, 7.0, 3.0, 1.0, 200000.0, 4.0
16305, 5.0, 4.0, 1.0, 470000.0, 40.0
10643, 12.0, 2.0, 0.0, 330000.0, 40.0
449, 5.0, 2.0, 1.0, 140000.0, 42.0
9954, 12.0, 2.0, 1.0, 120000.0, 40.0
17978, 13.0, 3.0, 1.0, 230000.0, 45.0
14442, 10.0, 5.0, 1.0, 370000.0, 50.0
327, 11.0, 4.0, 0.0, 210000.0, 45.0
8951, 12.0, 1.0, 0.0, 200000.0, 30.0
8555, 13.0, 3.0, 1.0, 50000.0, 48.0
1343, 12.0, 4.0, 1.0, 180000.0, 40.0
6209, 9.0, 3.0, 0.0, 80000.0, 24.0
8595, 2.0, 5.0, 1.0, 400000.0, 56.0
17801, 13.0, 5.0, 1.0, 350000.0, 50.0
2010, 10.0, 0.0, 0.0, 140000.0, 40.0
9011, 10.0, 3.0, 0.0, 390000.0, 40.0
812, 11.0, 5.0, 1.0, 130000.0, 40.0
13329, 5.0, 5.0, 1.0, 100000.0, 42.0
349, 13.0, 4.0, 1.0, 300000.0, 50.0
4590, 7.0, 3.0, 1.0, 90000.0, 32.0
11236, 3.0, 3.0, 0.0, 180000.0, 20.0
18417, 6.0, 2.0, 0.0, 180000.0, 38.0
6829, 8.0, 2.0, 0.0, 130000.0, 33.0
11609, 9.0, 4.0, 0.0, 250000.0, 16.0
1204, 11.0, 4.0, 0.0, 100000.0, 75.0
15882, 7.0, 4.0, 1.0, 50000.0, 30.0
5596, 13.0, 2.0, 1.0, 40000.0, 25.0
4851, 4.0, 2.0, 0.0, 190000.0, 40.0
136, 10.0, 4.0, 0.0, 190000.0, 40.0
4090, 12.0, 1.0, 0.0, 50000.0, 40.0
3678, 5.0, 3.0, 1.0, 310000.0, 25.0
16508, 11.0, 4.0, 0.0, 160000.0, 48.0
11242, 11.0, 5.0, 1.0, 240000.0, 30.0
11600, 9.0, 3.0, 0.0, 110000.0, 18.0
17599, 12.0, 4.0, 1.0, 50000.0, 37.0
12163, 1.0, 4.0, 0.0, 270000.0, 20.0
5417, 12.0, 4.0, 1.0, 300000.0, 60.0
9559, 8.0, 2.0, 0.0, 410000.0, 38.0
18128, 8.0, 4.0, 1.0, 60000.0, 20.0
14091, 11.0, 4.0, 0.0, 290000.0, 25.0
15206, 5.0, 5.0, 1.0, 110000.0, 50.0
15925, 10.0, 2.0, 0.0, 40000.0, 20.0
783, 7.0, 1.0, 0.0, 270000.0, 38.0
4147, 10.0, 4.0, 1.0, 330000.0, 42.0
11708, 11.0, 1.0, 0.0, 180000.0, 35.0
182, 12.0, 4.0, 0.0, 250000.0, 40.0
2257, 12.0, 5.0, 1.0, 190000.0, 45.0
13074, 8.0, 4.0, 1.0, 120000.0, 38.0
1420, 10.0, 4.0, 1.0, 10000.0, 38.0
8963, 10.0, 3.0, 0.0, 310000.0, 40.0
7882, 8.0, 1.0, 0.0, 30000.0, 60.0
3870, 6.0, 5.0, 1.0, 340000.0, 40.0
16409, 6.0, 5.0, 1.0, 130000.0, 24.0
7590, 9.0, 5.0, 1.0, 80000.0, 20.0
12594, 6.0, 5.0, 1.0, 190000.0, 6.0
18527, 6.0, 5.0, 1.0, 170000.0, 48.0
15702, 2.0, 2.0, 0.0, 150000.0, 40.0
7260, 8.0, 2.0, 1.0, 320000.0, 40.0
10537, 11.0, 5.0, 1.0, 260000.0, 35.0
18386, 4.0, 5.0, 1.0, 70000.0, 44.0
2539, 11.0, 4.0, 0.0, 100000.0, 38.0
2690, 13.0, 5.0, 1.0, 580000.0, 40.0
7742, 11.0, 3.0, 0.0, 250000.0, 7.0
4902, 1.0, 0.0, 0.0, 140000.0, 30.0
11824, 8.0, 4.0, 0.0, 200000.0, 25.0
3685, 8.0, 4.0, 0.0, 60000.0, 40.0
18125, 12.0, 3.0, 0.0, 90000.0, 10.0
11706, 6.0, 2.0, 1.0, 220000.0, 40.0
5156, 7.0, 2.0, 0.0, 180000.0, 40.0
6831, 7.0, 5.0, 1.0, 380000.0, 40.0
13347, 5.0, 1.0, 0.0, 120000.0, 30.0
6950, 11.0, 2.0, 0.0, 100000.0, 40.0
10770, 8.0, 5.0, 1.0, 110000.0, 50.0
14348, 11.0, 2.0, 1.0, 190000.0, 25.0
11023, 4.0, 4.0, 1.0, 510000.0, 99.0
13302, 8.0, 1.0, 0.0, 240000.0, 2.0
17741, 12.0, 1.0, 0.0, 400000.0, 35.0
2335, 12.0, 5.0, 1.0, 320000.0, 44.0
1088, 6.0, 1.0, 0.0, 180000.0, 40.0
13798, 5.0, 4.0, 0.0, 660000.0, 40.0
18055, 4.0, 4.0, 0.0, 70000.0, 32.0
7480, 11.0, 5.0, 1.0, 190000.0, 42.0
14416, 9.0, 2.0, 1.0, 300000.0, 45.0
7233, 8.0, 0.0, 0.0, 280000.0, 10.0
11728, 9.0, 5.0, 1.0, 410000.0, 40.0
5735, 13.0, 5.0, 1.0, 160000.0, 66.0
4395, 12.0, 2.0, 1.0, 140000.0, 48.0
14917, 8.0, 4.0, 1.0, 30000.0, 10.0
906, 6.0, 5.0, 1.0, 20000.0, 40.0
8551, 11.0, 5.0, 1.0, 160000.0, 42.0
11533, 10.0, 2.0, 0.0, 130000.0, 50.0
15570, 10.0, 5.0, 1.0, 370000.0, 48.0
7926, 3.0, 5.0, 1.0, 230000.0, 50.0
9655, 9.0, 4.0, 0.0, 330000.0, 38.0
16660, 6.0, 5.0, 1.0, 300000.0, 28.0
17117, 12.0, 5.0, 1.0, 200000.0, 61.0
3572, 9.0, 4.0, 0.0, 280000.0, 43.0
2955, 9.0, 5.0, 1.0, 280000.0, 40.0
12996, 10.0, 3.0, 0.0, 200000.0, 35.0
12888, 3.0, 4.0, 0.0, 190000.0, 50.0
8331, 8.0, 4.0, 1.0, 150000.0, 48.0
9797, 6.0, 5.0, 1.0, 30000.0, 12.0
11980, 9.0, 4.0, 0.0, 110000.0, 33.0
15552, 12.0, 4.0, 1.0, 360000.0, 70.0
4900, 10.0, 3.0, 0.0, 60000.0, 37.0
15740, 11.0, 1.0, 0.0, 190000.0, 30.0
10839, 2.0, 4.0, 1.0, 330000.0, 32.0
7749, 10.0, 4.0, 0.0, 100000.0, 37.0
7087, 11.0, 0.0, 1.0, 180000.0, 40.0
595, 10.0, 3.0, 0.0, 50000.0, 5.0
10475, 11.0, 2.0, 0.0, 190000.0, 35.0
4981, 9.0, 3.0, 0.0, 130000.0, 26.0
9839, 12.0, 4.0, 1.0, 290000.0, 50.0
10975, 10.0, 3.0, 0.0, 410000.0, 40.0
16852, 7.0, 3.0, 0.0, 430000.0, 40.0
14946, 12.0, 5.0, 1.0, 130000.0, 32.0
4375, 8.0, 0.0, 0.0, 110000.0, 40.0
292, 4.0, 5.0, 1.0, 70000.0, 45.0
5327, 10.0, 4.0, 1.0, 180000.0, 30.0
13200, 11.0, 2.0, 0.0, 60000.0, 38.0
3609, 7.0, 3.0, 1.0, 160000.0, 24.0
9554, 5.0, 3.0, 1.0, 320000.0, 35.0
7741, 12.0, 1.0, 0.0, 180000.0, 38.0
8739, 2.0, 5.0, 1.0, 150000.0, 45.0
1503, 9.0, 4.0, 1.0, 60000.0, 40.0
7418, 9.0, 4.0, 1.0, 340000.0, 50.0
16461, 13.0, 5.0, 1.0, 130000.0, 41.0
3884, 13.0, 4.0, 1.0, 260000.0, 45.0
4297, 3.0, 4.0, 1.0, 350000.0, 20.0
588, 8.0, 3.0, 1.0, 100000.0, 16.0
12431, 10.0, 4.0, 0.0, 300000.0, 4.0
4140, 6.0, 5.0, 1.0, 60000.0, 43.0
15052, 11.0, 5.0, 1.0, 220000.0, 37.0
15587, 4.0, 5.0, 1.0, 150000.0, 30.0
5319, 12.0, 3.0, 0.0, 180000.0, 21.0
10695, 10.0, 2.0, 1.0, 170000.0, 40.0
10058, 12.0, 5.0, 1.0, 440000.0, 30.0
17014, 8.0, 4.0, 1.0, 50000.0, 50.0
5261, 6.0, 3.0, 1.0, 910000.0, 40.0
17648, 6.0, 4.0, 1.0, 40000.0, 60.0
7899, 10.0, 3.0, 0.0, 240000.0, 35.0
15594, 13.0, 5.0, 1.0, 30000.0, 56.0
16030, 7.0, 4.0, 0.0, 120000.0, 45.0
14034, 12.0, 4.0, 0.0, 480000.0, 50.0
16361, 12.0, 0.0, 0.0, 170000.0, 37.0
11050, 9.0, 1.0, 0.0, 390000.0, 40.0
17548, 5.0, 3.0, 0.0, 240000.0, 20.0
3038, 4.0, 5.0, 1.0, 160000.0, 99.0
7645, 10.0, 3.0, 0.0, 330000.0, 30.0
15258, 10.0, 5.0, 1.0, 30000.0, 72.0
16427, 11.0, 3.0, 0.0, 80000.0, 45.0
3758, 12.0, 5.0, 1.0, 340000.0, 43.0
8679, 7.0, 4.0, 1.0, 430000.0, 40.0
1167, 8.0, 5.0, 1.0, 190000.0, 78.0
555, 13.0, 5.0, 1.0, 30000.0, 60.0
16354, 9.0, 2.0, 1.0, 290000.0, 35.0
333, 13.0, 4.0, 1.0, 160000.0, 40.0
11397, 5.0, 5.0, 1.0, 50000.0, 8.0
17930, 1.0, 2.0, 0.0, 250000.0, 30.0
5049, 8.0, 0.0, 1.0, 270000.0, 24.0
1707, 10.0, 4.0, 0.0, 260000.0, 35.0
10991, 8.0, 5.0, 1.0, 180000.0, 80.0
1170, 10.0, 5.0, 1.0, 70000.0, 20.0
2797, 6.0, 3.0, 1.0, 20000.0, 60.0
11400, 6.0, 2.0, 1.0, 70000.0, 30.0
1968, 7.0, 4.0, 1.0, 140000.0, 20.0
11509, 8.0, 4.0, 1.0, 20000.0, 25.0
7916, 6.0, 4.0, 1.0, 210000.0, 37.0
7313, 8.0, 2.0, 1.0, 310000.0, 60.0
2007, 11.0, 4.0, 1.0, 90000.0, 50.0
17815, 12.0, 1.0, 0.0, 120000.0, 30.0
10683, 11.0, 5.0, 1.0, 520000.0, 30.0
13198, 11.0, 5.0, 1.0, 470000.0, 45.0
2776, 2.0, 5.0, 1.0, 120000.0, 48.0
11502, 12.0, 5.0, 1.0, 50000.0, 56.0
15851, 11.0, 4.0, 1.0, 40000.0, 72.0
17720, 4.0, 5.0, 1.0, 60000.0, 10.0
3359, 12.0, 5.0, 1.0, 170000.0, 38.0
1602, 8.0, 3.0, 0.0, 200000.0, 40.0
17838, 10.0, 5.0, 1.0, 360000.0, 45.0
3528, 12.0, 4.0, 0.0, 110000.0, 35.0
4136, 9.0, 3.0, 0.0, 130000.0, 30.0
15554, 7.0, 0.0, 1.0, 300000.0, 40.0
6850, 11.0, 5.0, 1.0, 90000.0, 37.0
6061, 9.0, 4.0, 1.0, 90000.0, 26.0
8514, 7.0, 4.0, 0.0, 350000.0, 35.0
16036, 9.0, 2.0, 0.0, 410000.0, 38.0
4890, 5.0, 0.0, 1.0, 190000.0, 24.0
4139, 2.0, 4.0, 1.0, 280000.0, 56.0
8848, 9.0, 4.0, 0.0, 130000.0, 32.0
9382, 5.0, 2.0, 0.0, 160000.0, 40.0
17872, 9.0, 4.0, 1.0, 110000.0, 24.0
802, 7.0, 5.0, 1.0, 240000.0, 40.0
4568, 3.0, 4.0, 0.0, 180000.0, 20.0
12863, 8.0, 2.0, 0.0, 200000.0, 14.0
18195, 13.0, 4.0, 1.0, 510000.0, 50.0
9851, 12.0, 4.0, 1.0, 240000.0, 30.0
1268, 6.0, 2.0, 1.0, 130000.0, 40.0
16320, 10.0, 2.0, 0.0, 230000.0, 50.0
10794, 12.0, 5.0, 1.0, 140000.0, 43.0
2347, 8.0, 5.0, 1.0, 300000.0, 40.0
11109, 7.0, 4.0, 0.0, 350000.0, 48.0
8511, 4.0, 5.0, 1.0, 40000.0, 40.0
491, 5.0, 2.0, 0.0, 80000.0, 40.0
16791, 10.0, 3.0, 0.0, 110000.0, 15.0
14096, 7.0, 3.0, 0.0, 170000.0, 48.0
5931, 4.0, 5.0, 1.0, 40000.0, 35.0
13372, 9.0, 1.0, 0.0, 90000.0, 4.0
8399, 9.0, 3.0, 0.0, 170000.0, 35.0
998, 12.0, 3.0, 1.0, 240000.0, 35.0
15215, 8.0, 4.0, 1.0, 120000.0, 50.0
10297, 8.0, 3.0, 0.0, 340000.0, 56.0
9407, 8.0, 4.0, 0.0, 230000.0, 32.0
2522, 9.0, 3.0, 1.0, 50000.0, 50.0
1095, 11.0, 5.0, 1.0, 280000.0, 40.0
10842, 9.0, 3.0, 1.0, 160000.0, 15.0
14617, 6.0, 5.0, 1.0, 270000.0, 38.0
17125, 13.0, 5.0, 1.0, 90000.0, 43.0
12674, 9.0, 4.0, 0.0, 300000.0, 20.0
7251, 8.0, 3.0, 1.0, 80000.0, 25.0
6615, 6.0, 2.0, 1.0, 80000.0, 35.0
18152, 10.0, 0.0, 1.0, 140000.0, 46.0
922, 11.0, 4.0, 1.0, 200000.0, 35.0
1009, 8.0, 4.0, 1.0, 340000.0, 40.0
5689, 2.0, 2.0, 0.0, 330000.0, 40.0
1449, 6.0, 2.0, 0.0, 190000.0, 55.0
3022, 10.0, 2.0, 1.0, 650000.0, 60.0
948, 11.0, 5.0, 1.0, 50000.0, 38.0
2670, 8.0, 0.0, 1.0, 430000.0, 20.0
11949, 10.0, 4.0, 1.0, 90000.0, 40.0
5831, 11.0, 5.0, 1.0, 530000.0, 45.0
6425, 7.0, 5.0, 1.0, 90000.0, 45.0
10895, 10.0, 2.0, 0.0, 70000.0, 10.0
14406, 12.0, 4.0, 1.0, 60000.0, 45.0
7827, 12.0, 3.0, 0.0, 180000.0, 55.0
15571, 6.0, 5.0, 1.0, 220000.0, 56.0
1295, 7.0, 3.0, 1.0, 170000.0, 60.0
7016, 12.0, 4.0, 0.0, 170000.0, 20.0
7566, 1.0, 2.0, 0.0, 260000.0, 35.0
9761, 8.0, 5.0, 1.0, 70000.0, 57.0
15120, 8.0, 4.0, 1.0, 30000.0, 25.0
12886, 9.0, 1.0, 0.0, 100000.0, 55.0
7367, 5.0, 3.0, 1.0, 200000.0, 35.0
17975, 3.0, 5.0, 1.0, 340000.0, 46.0
7268, 9.0, 0.0, 0.0, 160000.0, 44.0
12850, 8.0, 4.0, 1.0, 320000.0, 32.0
3742, 6.0, 4.0, 1.0, 30000.0, 30.0
14590, 10.0, 4.0, 0.0, 160000.0, 55.0
286, 8.0, 4.0, 0.0, 150000.0, 24.0
4474, 9.0, 3.0, 1.0, 130000.0, 60.0
9457, 12.0, 4.0, 0.0, 70000.0, 35.0
311, 8.0, 4.0, 1.0, 100000.0, 25.0
5858, 13.0, 4.0, 1.0, 200000.0, 65.0
9860, 1.0, 4.0, 0.0, 170000.0, 30.0
9931, 3.0, 4.0, 1.0, 250000.0, 45.0
15965, 10.0, 5.0, 1.0, 90000.0, 50.0
4294, 3.0, 3.0, 0.0, 240000.0, 40.0
14876, 9.0, 5.0, 1.0, 40000.0, 42.0
10302, 7.0, 4.0, 0.0, 140000.0, 52.0
