5787, 8.0, 3.0, 1.0, 90000.0, 8.0
8729, 7.0, 2.0, 0.0, 170000.0, 36.0
11124, 11.0, 5.0, 1.0, 270000.0, 45.0
16413, 8.0, 1.0, 0.0, 40000.0, 38.0
16065, 11.0, 5.0, 1.0, 360000.0, 47.0
6194, 7.0, 4.0, 1.0, 40000.0, 40.0
8889, 13.0, 4.0, 1.0, 270000.0, 50.0
11621, 9.0, 5.0, 1.0, 340000.0, 55.0
2479, 8.0, 3.0, 0.0, 30000.0, 35.0
14528, 6.0, 5.0, 1.0, 250000.0, 99.0
2021, 9.0, 3.0, 1.0, 180000.0, 40.0
15458, 8.0, 0.0, 0.0, 100000.0, 33.0
5334, 13.0, 5.0, 1.0, 150000.0, 65.0
1223, 11.0, 2.0, 1.0, 170000.0, 60.0
11365, 7.0, 4.0, 1.0, 20000.0, 30.0
15481, 9.0, 4.0, 1.0, 220000.0, 65.0
12963, 12.0, 3.0, 1.0, 230000.0, 35.0
2942, 13.0, 5.0, 1.0, 220000.0, 60.0
13374, 5.0, 5.0, 1.0, 320000.0, 20.0
16420, 8.0, 3.0, 1.0, 70000.0, 24.0
1837, 9.0, 4.0, 0.0, 120000.0, 44.0
517, 9.0, 3.0, 1.0, 260000.0, 40.0
2590, 3.0, 4.0, 0.0, 580000.0, 40.0
13487, 8.0, 3.0, 0.0, 330000.0, 10.0
8584, 8.0, 0.0, 0.0, 250000.0, 20.0
9066, 13.0, 5.0, 1.0, 30000.0, 70.0
17251, 8.0, 3.0, 1.0, 120000.0, 28.0
12650, 7.0, 5.0, 1.0, 590000.0, 40.0
11545, 3.0, 3.0, 0.0, 80000.0, 10.0
2221, 7.0, 2.0, 0.0, 240000.0, 40.0
15155, 12.0, 3.0, 1.0, 150000.0, 55.0
5108, 8.0, 3.0, 0.0, 100000.0, 18.0
11325, 12.0, 2.0, 1.0, 170000.0, 40.0
16348, 9.0, 1.0, 0.0, 150000.0, 20.0
2715, 9.0, 5.0, 1.0, 130000.0, 66.0
18522, 11.0, 5.0, 1.0, 140000.0, 90.0
8558, 10.0, 4.0, 0.0, 110000.0, 30.0
15355, 13.0, 3.0, 1.0, 100000.0, 45.0
17429, 4.0, 5.0, 1.0, 160000.0, 84.0
15670, 11.0, 2.0, 0.0, 210000.0, 60.0
3887, 8.0, 2.0, 0.0, 160000.0, 45.0
1325, 7.0, 5.0, 1.0, 400000.0, 40.0
17257, 4.0, 3.0, 1.0, 40000.0, 35.0
688, 4.0, 2.0, 1.0, 310000.0, 20.0
11543, 11.0, 5.0, 1.0, 160000.0, 47.0
8381, 10.0, 3.0, 0.0, 160000.0, 15.0
10295, 7.0, 3.0, 1.0, 90000.0, 45.0
9599, 8.0, 3.0, 0.0, 270000.0, 15.0
14555, 5.0, 0.0, 1.0, 100000.0, 40.0
16699, 13.0, 5.0, 1.0, 100000.0, 42.0
10686, 10.0, 4.0, 0.0, 140000.0, 48.0
5745, 10.0, 3.0, 0.0, 210000.0, 40.0
8762, 6.0, 4.0, 1.0, 30000.0, 44.0
9491, 3.0, 5.0, 1.0, 160000.0, 45.0
13615, 8.0, 2.0, 0.0, 120000.0, 25.0
7091, 13.0, 5.0, 1.0, 230000.0, 30.0
3501, 13.0, 2.0, 1.0, 210000.0, 40.0
6467, 10.0, 5.0, 1.0, 280000.0, 50.0
11404, 11.0, 5.0, 1.0, 50000.0, 1.0
16778, 9.0, 4.0, 1.0, 160000.0, 46.0
7451, 8.0, 3.0, 1.0, 50000.0, 60.0
7943, 12.0, 4.0, 0.0, 180000.0, 72.0
6182, 8.0, 4.0, 1.0, 290000.0, 40.0
10476, 9.0, 3.0, 1.0, 110000.0, 20.0
3840, 11.0, 5.0, 1.0, 350000.0, 60.0
6398, 3.0, 3.0, 0.0, 210000.0, 72.0
6726, 6.0, 2.0, 1.0, 70000.0, 72.0
10377, 13.0, 3.0, 1.0, 190000.0, 35.0
13823, 12.0, 5.0, 1.0, 200000.0, 10.0
13134, 5.0, 3.0, 0.0, 200000.0, 48.0
7317, 12.0, 5.0, 1.0, 40000.0, 45.0
17085, 10.0, 2.0, 1.0, 190000.0, 48.0
12160, 4.0, 4.0, 1.0, 150000.0, 65.0
17802, 5.0, 3.0, 1.0, 100000.0, 20.0
9810, 7.0, 5.0, 1.0, 220000.0, 45.0
5285, 9.0, 4.0, 0.0, 50000.0, 40.0
10687, 12.0, 4.0, 1.0, 200000.0, 43.0
12968, 8.0, 4.0, 1.0, 1120000.0, 40.0
5020, 9.0, 5.0, 1.0, 200000.0, 65.0
3101, 9.0, 2.0, 0.0, 330000.0, 42.0
6601, 4.0, 5.0, 1.0, 180000.0, 97.0
5282, 8.0, 4.0, 1.0, 100000.0, 40.0
18508, 10.0, 3.0, 0.0, 160000.0, 16.0
2812, 7.0, 5.0, 1.0, 330000.0, 43.0
5615, 10.0, 4.0, 0.0, 200000.0, 36.0
83, 12.0, 5.0, 1.0, 240000.0, 40.0
8216, 10.0, 5.0, 1.0, 160000.0, 48.0
8244, 10.0, 3.0, 1.0, 280000.0, 39.0
7505, 2.0, 5.0, 1.0, 110000.0, 84.0
911, 10.0, 3.0, 1.0, 220000.0, 15.0
17358, 13.0, 4.0, 1.0, 340000.0, 20.0
7932, 3.0, 5.0, 1.0, 430000.0, 42.0
16139, 8.0, 4.0, 0.0, 60000.0, 56.0
9730, 3.0, 5.0, 1.0, 170000.0, 45.0
11467, 4.0, 5.0, 1.0, 70000.0, 25.0
12119, 10.0, 3.0, 0.0, 340000.0, 50.0
5868, 8.0, 3.0, 0.0, 500000.0, 25.0
13552, 2.0, 5.0, 1.0, 350000.0, 60.0
9460, 1.0, 2.0, 0.0, 300000.0, 35.0
10872, 12.0, 4.0, 0.0, 190000.0, 45.0
5719, 8.0, 4.0, 0.0, 200000.0, 34.0
12208, 5.0, 5.0, 1.0, 700000.0, 40.0
11772, 11.0, 4.0, 1.0, 90000.0, 60.0
8887, 11.0, 1.0, 0.0, 110000.0, 35.0
10977, 9.0, 3.0, 1.0, 290000.0, 20.0
15021, 11.0, 1.0, 0.0, 260000.0, 45.0
2277, 4.0, 5.0, 1.0, 270000.0, 30.0
10325, 10.0, 3.0, 0.0, 370000.0, 35.0
773, 9.0, 4.0, 1.0, 90000.0, 30.0
9922, 9.0, 3.0, 0.0, 450000.0, 35.0
15371, 8.0, 4.0, 0.0, 110000.0, 48.0
17440, 9.0, 4.0, 1.0, 200000.0, 10.0
7246, 7.0, 5.0, 1.0, 270000.0, 35.0
17474, 13.0, 3.0, 0.0, 160000.0, 40.0
17530, 3.0, 4.0, 0.0, 350000.0, 40.0
980, 9.0, 5.0, 1.0, 110000.0, 60.0
11306, 9.0, 3.0, 0.0, 290000.0, 32.0
2497, 7.0, 4.0, 0.0, 160000.0, 30.0
12084, 12.0, 0.0, 1.0, 320000.0, 30.0
6051, 8.0, 4.0, 0.0, 100000.0, 30.0
14753, 13.0, 1.0, 0.0, 20000.0, 27.0
15567, 10.0, 4.0, 0.0, 150000.0, 20.0
8925, 1.0, 4.0, 0.0, 390000.0, 15.0
127, 9.0, 3.0, 0.0, 230000.0, 40.0
7084, 8.0, 2.0, 1.0, 220000.0, 40.0
6001, 12.0, 1.0, 0.0, 180000.0, 36.0
14341, 12.0, 2.0, 1.0, 170000.0, 60.0
11548, 9.0, 4.0, 0.0, 330000.0, 18.0
14552, 2.0, 5.0, 1.0, 330000.0, 70.0
1779, 2.0, 0.0, 0.0, 260000.0, 25.0
17857, 7.0, 4.0, 0.0, 190000.0, 20.0
13951, 3.0, 3.0, 0.0, 120000.0, 35.0
17404, 5.0, 4.0, 1.0, 60000.0, 50.0
4679, 13.0, 4.0, 1.0, 290000.0, 35.0
1098, 7.0, 3.0, 0.0, 90000.0, 40.0
17563, 6.0, 1.0, 0.0, 140000.0, 28.0
10694, 3.0, 5.0, 1.0, 210000.0, 30.0
9442, 7.0, 3.0, 0.0, 220000.0, 30.0
4222, 13.0, 0.0, 1.0, 110000.0, 40.0
6604, 5.0, 4.0, 1.0, 370000.0, 40.0
11925, 13.0, 4.0, 1.0, 50000.0, 35.0
12402, 1.0, 4.0, 0.0, 20000.0, 40.0
16656, 8.0, 3.0, 1.0, 450000.0, 30.0
9035, 3.0, 4.0, 1.0, 90000.0, 42.0
1034, 10.0, 3.0, 0.0, 60000.0, 40.0
7520, 10.0, 4.0, 0.0, 220000.0, 70.0
5749, 8.0, 4.0, 1.0, 120000.0, 32.0
7642, 8.0, 3.0, 1.0, 280000.0, 40.0
13700, 5.0, 3.0, 1.0, 370000.0, 30.0
14729, 13.0, 0.0, 1.0, 240000.0, 60.0
15659, 13.0, 3.0, 1.0, 450000.0, 45.0
3619, 6.0, 5.0, 1.0, 1180000.0, 35.0
15668, 12.0, 2.0, 0.0, 160000.0, 43.0
12821, 5.0, 4.0, 1.0, 410000.0, 30.0
7923, 8.0, 2.0, 0.0, 290000.0, 25.0
10613, 5.0, 3.0, 1.0, 120000.0, 18.0
15323, 4.0, 5.0, 1.0, 260000.0, 75.0
294, 5.0, 5.0, 1.0, 320000.0, 40.0
8131, 1.0, 1.0, 0.0, 200000.0, 40.0
4658, 9.0, 2.0, 0.0, 400000.0, 40.0
9283, 13.0, 5.0, 1.0, 390000.0, 53.0
17735, 5.0, 3.0, 0.0, 120000.0, 40.0
7791, 12.0, 5.0, 1.0, 340000.0, 42.0
10175, 4.0, 0.0, 1.0, 140000.0, 40.0
14763, 11.0, 4.0, 0.0, 400000.0, 40.0
2025, 10.0, 2.0, 1.0, 90000.0, 40.0
481, 8.0, 2.0, 0.0, 20000.0, 40.0
14904, 2.0, 5.0, 1.0, 280000.0, 42.0
9547, 9.0, 2.0, 0.0, 330000.0, 40.0
4392, 8.0, 4.0, 0.0, 80000.0, 25.0
8264, 10.0, 4.0, 0.0, 440000.0, 20.0
7031, 13.0, 4.0, 1.0, 60000.0, 35.0
10627, 8.0, 0.0, 1.0, 430000.0, 40.0
3088, 8.0, 2.0, 0.0, 130000.0, 12.0
10671, 2.0, 4.0, 1.0, 170000.0, 70.0
584, 11.0, 4.0, 1.0, 110000.0, 40.0
14842, 9.0, 3.0, 0.0, 240000.0, 24.0
14488, 8.0, 3.0, 0.0, 160000.0, 42.0
13446, 5.0, 5.0, 1.0, 100000.0, 32.0
12181, 8.0, 4.0, 0.0, 120000.0, 34.0
9505, 10.0, 4.0, 0.0, 400000.0, 50.0
15487, 5.0, 5.0, 1.0, 200000.0, 38.0
7819, 11.0, 2.0, 0.0, 370000.0, 40.0
8126, 8.0, 4.0, 1.0, 350000.0, 99.0
5177, 10.0, 3.0, 1.0, 170000.0, 48.0
9161, 12.0, 3.0, 0.0, 210000.0, 42.0
13631, 11.0, 5.0, 1.0, 300000.0, 60.0
14715, 8.0, 1.0, 0.0, 60000.0, 40.0
1210, 12.0, 5.0, 1.0, 200000.0, 11.0
4128, 2.0, 4.0, 1.0, 150000.0, 60.0
14806, 8.0, 4.0, 1.0, 160000.0, 50.0
3133, 12.0, 4.0, 1.0, 60000.0, 55.0
11247, 10.0, 4.0, 1.0, 550000.0, 47.0
11995, 11.0, 3.0, 0.0, 200000.0, 28.0
6716, 13.0, 5.0, 1.0, 370000.0, 43.0
8903, 11.0, 3.0, 1.0, 40000.0, 50.0
17590, 7.0, 4.0, 1.0, 450000.0, 40.0
3487, 8.0, 2.0, 1.0, 360000.0, 18.0
1354, 8.0, 2.0, 0.0, 160000.0, 12.0
17707, 9.0, 4.0, 0.0, 280000.0, 20.0
17218, 3.0, 5.0, 1.0, 350000.0, 45.0
2799, 10.0, 3.0, 0.0, 70000.0, 40.0
3904, 11.0, 5.0, 1.0, 170000.0, 8.0
17333, 5.0, 3.0, 1.0, 200000.0, 17.0
11441, 8.0, 3.0, 0.0, 40000.0, 25.0
870, 8.0, 5.0, 1.0, 30000.0, 40.0
17469, 9.0, 4.0, 1.0, 330000.0, 45.0
5239, 13.0, 3.0, 1.0, 790000.0, 50.0
5825, 5.0, 0.0, 1.0, 370000.0, 40.0
4762, 10.0, 2.0, 0.0, 260000.0, 38.0
2195, 13.0, 2.0, 1.0, 170000.0, 40.0
13678, 4.0, 2.0, 1.0, 180000.0, 35.0
4032, 8.0, 4.0, 0.0, 80000.0, 30.0
5500, 8.0, 3.0, 0.0, 120000.0, 20.0
14825, 8.0, 4.0, 1.0, 210000.0, 48.0
3867, 13.0, 5.0, 1.0, 360000.0, 42.0
7273, 8.0, 3.0, 1.0, 180000.0, 25.0
15815, 11.0, 4.0, 1.0, 230000.0, 48.0
16703, 9.0, 5.0, 1.0, 80000.0, 44.0
11515, 10.0, 2.0, 0.0, 330000.0, 35.0
6804, 8.0, 2.0, 0.0, 60000.0, 41.0
2753, 11.0, 4.0, 0.0, 290000.0, 45.0
7431, 4.0, 3.0, 1.0, 180000.0, 35.0
16015, 12.0, 2.0, 0.0, 330000.0, 50.0
8733, 8.0, 3.0, 1.0, 360000.0, 15.0
4286, 7.0, 4.0, 1.0, 170000.0, 35.0
2050, 3.0, 5.0, 1.0, 90000.0, 45.0
17598, 9.0, 4.0, 1.0, 290000.0, 30.0
17511, 6.0, 4.0, 1.0, 240000.0, 45.0
9763, 11.0, 5.0, 1.0, 140000.0, 67.0
10393, 9.0, 5.0, 1.0, 210000.0, 25.0
1035, 12.0, 4.0, 1.0, 30000.0, 45.0
1070, 9.0, 4.0, 1.0, 180000.0, 50.0
16714, 10.0, 0.0, 0.0, 180000.0, 50.0
16558, 6.0, 4.0, 1.0, 370000.0, 34.0
548, 9.0, 5.0, 1.0, 260000.0, 64.0
9523, 3.0, 4.0, 0.0, 180000.0, 25.0
10384, 12.0, 0.0, 1.0, 110000.0, 3.0
10361, 10.0, 1.0, 0.0, 230000.0, 38.0
13072, 8.0, 3.0, 1.0, 260000.0, 20.0
4745, 10.0, 3.0, 0.0, 290000.0, 10.0
8426, 10.0, 4.0, 0.0, 30000.0, 15.0
9428, 10.0, 5.0, 1.0, 120000.0, 39.0
13847, 12.0, 2.0, 0.0, 190000.0, 37.0
9555, 6.0, 5.0, 1.0, 160000.0, 20.0
16629, 3.0, 3.0, 1.0, 60000.0, 40.0
15608, 11.0, 5.0, 1.0, 360000.0, 45.0
4060, 3.0, 4.0, 1.0, 160000.0, 40.0
17259, 3.0, 2.0, 0.0, 390000.0, 40.0
1133, 5.0, 3.0, 1.0, 440000.0, 40.0
8718, 8.0, 4.0, 0.0, 1360000.0, 8.0
2933, 13.0, 2.0, 0.0, 110000.0, 40.0
13865, 8.0, 0.0, 0.0, 350000.0, 52.0
6500, 13.0, 4.0, 1.0, 170000.0, 55.0
9865, 12.0, 4.0, 0.0, 100000.0, 65.0
6842, 10.0, 5.0, 1.0, 260000.0, 40.0
15233, 12.0, 5.0, 1.0, 180000.0, 18.0
9242, 12.0, 5.0, 1.0, 140000.0, 38.0
6643, 12.0, 3.0, 0.0, 120000.0, 8.0
15324, 12.0, 3.0, 0.0, 240000.0, 10.0
159, 8.0, 3.0, 1.0, 180000.0, 12.0
354, 11.0, 5.0, 1.0, 80000.0, 55.0
12098, 13.0, 0.0, 1.0, 40000.0, 40.0
15315, 6.0, 5.0, 1.0, 20000.0, 14.0
13264, 3.0, 5.0, 1.0, 480000.0, 18.0
6919, 9.0, 3.0, 0.0, 210000.0, 36.0
8374, 9.0, 5.0, 1.0, 140000.0, 72.0
3582, 12.0, 5.0, 1.0, 230000.0, 55.0
3323, 7.0, 5.0, 1.0, 250000.0, 30.0
475, 5.0, 4.0, 0.0, 80000.0, 45.0
731, 8.0, 5.0, 1.0, 140000.0, 40.0
5993, 8.0, 0.0, 0.0, 190000.0, 30.0
7857, 13.0, 3.0, 0.0, 70000.0, 16.0
12462, 13.0, 5.0, 1.0, 80000.0, 3.0
7236, 10.0, 0.0, 1.0, 90000.0, 35.0
8320, 2.0, 4.0, 1.0, 20000.0, 40.0
6289, 8.0, 0.0, 0.0, 100000.0, 20.0
16812, 13.0, 4.0, 0.0, 130000.0, 20.0
8694, 6.0, 4.0, 1.0, 380000.0, 55.0
13612, 12.0, 5.0, 1.0, 260000.0, 46.0
1852, 7.0, 4.0, 1.0, 500000.0, 30.0
13381, 11.0, 2.0, 0.0, 100000.0, 37.0
9245, 9.0, 5.0, 1.0, 170000.0, 65.0
16141, 7.0, 3.0, 1.0, 190000.0, 53.0
16031, 9.0, 3.0, 1.0, 250000.0, 35.0
11399, 13.0, 5.0, 1.0, 230000.0, 26.0
1693, 9.0, 5.0, 1.0, 120000.0, 55.0
12071, 10.0, 5.0, 1.0, 420000.0, 40.0
17402, 2.0, 5.0, 1.0, 140000.0, 53.0
11002, 12.0, 3.0, 1.0, 270000.0, 60.0
9806, 13.0, 0.0, 1.0, 140000.0, 25.0
6259, 8.0, 2.0, 1.0, 490000.0, 40.0
4738, 3.0, 3.0, 1.0, 390000.0, 40.0
1705, 12.0, 1.0, 0.0, 350000.0, 40.0
16774, 12.0, 4.0, 1.0, 150000.0, 41.0
18141, 8.0, 1.0, 0.0, 430000.0, 30.0
4596, 10.0, 3.0, 0.0, 150000.0, 38.0
6683, 10.0, 5.0, 1.0, 300000.0, 45.0
17697, 12.0, 0.0, 0.0, 30000.0, 20.0
13974, 12.0, 3.0, 0.0, 470000.0, 40.0
11536, 6.0, 3.0, 1.0, 180000.0, 25.0
14994, 7.0, 5.0, 1.0, 180000.0, 55.0
9518, 11.0, 4.0, 1.0, 60000.0, 47.0
18064, 9.0, 3.0, 0.0, 120000.0, 35.0
8531, 10.0, 0.0, 1.0, 280000.0, 30.0
4869, 10.0, 2.0, 1.0, 100000.0, 55.0
8996, 10.0, 4.0, 0.0, 230000.0, 25.0
15170, 2.0, 5.0, 1.0, 380000.0, 72.0
14714, 13.0, 4.0, 1.0, 100000.0, 44.0
13237, 11.0, 5.0, 1.0, 390000.0, 84.0
8418, 8.0, 3.0, 0.0, 160000.0, 53.0
5838, 12.0, 5.0, 1.0, 300000.0, 29.0
17672, 8.0, 0.0, 1.0, 210000.0, 50.0
17591, 2.0, 2.0, 0.0, 270000.0, 40.0
13128, 12.0, 4.0, 0.0, 180000.0, 12.0
17487, 2.0, 4.0, 0.0, 160000.0, 43.0
15422, 9.0, 3.0, 0.0, 240000.0, 12.0
18442, 11.0, 4.0, 1.0, 460000.0, 50.0
696, 4.0, 3.0, 1.0, 30000.0, 20.0
184, 9.0, 3.0, 0.0, 140000.0, 40.0
665, 13.0, 2.0, 1.0, 240000.0, 55.0
14227, 11.0, 3.0, 1.0, 20000.0, 40.0
18021, 11.0, 2.0, 0.0, 80000.0, 38.0
12987, 10.0, 4.0, 1.0, 120000.0, 20.0
14419, 1.0, 4.0, 0.0, 40000.0, 35.0
7511, 6.0, 4.0, 1.0, 170000.0, 52.0
398, 7.0, 5.0, 1.0, 140000.0, 40.0
2887, 5.0, 4.0, 0.0, 240000.0, 60.0
5333, 1.0, 0.0, 0.0, 230000.0, 60.0
1121, 9.0, 3.0, 0.0, 170000.0, 40.0
9080, 12.0, 1.0, 0.0, 260000.0, 60.0
